id,text,sentiment
263994209206415361,b'@sophiebould @DennyDingDong @dave_cooper @RobinSavagePics not checked with Lou but 22nd def out can do 21st though. shall i text Baylis?',neutral
261577895221288960,b'10th grade I said Nipsey Hussle the best rapper out. Everybody was like hell naw then when the marathon came out everybody was on his nuts',positive
242273480874266626,b'Won the 400 and the 200 and came 2nd in the 800 at Tayside and fife championships!',positive
213123341555470336,"b'Next Friday at Airline Skate Center ,Micheal Jackson tribute night. Friday Night 7-11 , Ill be on the 1s &amp; 2s.'",neutral
212489499660386304,"b""@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx""",positive
258260537593434116,b'If Robbie keane score 10 goals tonight i may like him.',neutral
258522997479067648,b'Really pumped about knock2bag on Friday w/ @docbrown88 @Iansmithcomedy and Sheeps and others! Doors 7pm at Rich Mix.',neutral
219955012581851136,"b'Checkers to move to South Division in 2012-13 - Last Thursday, the American Hockey League concluded its annual Board... http://t.co/tyCjmOv2'",neutral
248071221839790080,"b'Discover the Business Value of Your Library Card\nWednesday, September 19th 1:00 pm - 3:00 pm\nHarold Washington... http://t.co/jAyQ4vnK'",neutral
260202897126617088,"b""as some of you may know we have a fish tank &amp; this little guy is named Jeff Carter. sadly, i think he's dying. http://t.co/Bhil5DXL""",negative
256727107923742720,b'@freeformers_uk are back at Rich Mix on Wed 17 Oct teaching you how to design an app in a day: http://t.co/yO2KDvfQ',neutral
226730837616492544,b'A new favorite: Jason Vernau Live @ SurfComber March 16 th 2012 Miami WMC Pool Party with Robbie Rivera &amp; Friends http://t.co/ruEaugHY',positive
263640097189138432,"b'But yeah, young black film makers, afropolitans at the Rich Mix this Sunday, pass through to discuss Zoe Saldana debacle.'",neutral
240483659445043200,"b'Jeff, Joseph Arthur and the amazing Richard Stuverud....\nFox Theater in Bolder, November 18th.\nDO NOT MISS THIS!... http://t.co/3fdt2JXv'",positive
262987043762741248,b'Who wants to go with me tomorrow night to go see @TheSaturdays at the Roxy theater? tickets are cheep. Thanks and please please please!',positive
262468530409205761,"b'@Epithemiou Hey Angelos have you never thought of matching the food with wine on Saturday Kitchen, a perfect job for your delicate palate.'",positive
259289796705390592,"b""This looks like a nice place to spend a friday afternoon.....\n\nChalet of the Week, Chardon, Val d'Isere.... http://t.co/9qeINVx7""",positive
263720028271165440,"b""It's the clash of the century - we're taking on @love39steps and @1Man2Guvnors at bowling tonight. May the best show win. (us) #fightingtalk""",positive
263825480262762496,"b'Sister is rubbing it in my face the fact that she has no school tomorrow and I do, #ULazySackOfShit Thalia Its all love though lmao'",negative
249885140149489666,"b'Hey #GH fans, we all must support @kellymonaco1 in the upcoming season of #DWTS, premiering tomorrow night!! The pride of Port Charles!!'",positive
257886032060637185,"b'Robbie Keane speaking now: ""We let ourselves down and we let the country down. It wasn\'t good enough on Friday."" #rtesoccer'",negative
261583360848191488,b'BRIEF-Clearwire says has enough funding to last it until end Q3 2013: Oct 25 (Reuters) - Clearwire Corp :\n * Say... http://t.co/TEvQt5d5',positive
256512027776933888,b'Free guided hike of the Tortolitas on Saturday at 8 a.m. Meet at the Wild Burro Trailhead on the Ritz-Carlton grounds in Marana.',neutral
263354499370979329,"b'Delicious grilled cheese with ham cooked in Sun Dried Tomato, Parmesan &amp; Garlic oil from Olive That in Montclair http://t.co/Wf0pNsHQ'",positive
221254112942096384,"b""Book Swap, Saturday at 2pm! We'll bring the cookies....""",neutral
259669469742391298,b'Watching The Lorax with my boys.. Happy Saturday',positive
262913034467553281,"b""@sharpee_jess thanks fa the love!! I'm coming to Greensboro Nc Dec. 1-8 make a appointment ;)""",positive
261127405769465856,"b'@T_yeon9 eonni!!! please win the MAMA award for OST! Fighting! and take care, i want to see you on Jan 19... an ordinary fan from somewhere!'",positive
260145711914573824,"b'What a dramatic weekend in racing! #CrunchTimeAtKansas, huge comeback in NNS, a 1st-time #MEConSPEED winner and @MotoGP in the rain. 7pm ET.'",neutral
180974746870104064,"b'With a 7-2 win last night, the Norfolk Admirals tied the American Hockey League record with their 17th consecutive win. Fantastic stuff.'",positive
258176655514800128,b'NYSports Rothstein Files: Five Observations From UConn: Monday was the first time I took in a practice at Gampel...  http://t.co/1FNe4jVC',neutral
222384474455949313,"b'Looking for some free fun? Come to @AbronsArtsCtr Friday to see the classic camp films ""Cobra Woman"" &amp; ""Jungle Island."" http://t.co/WaxQdXuW'",positive
222100424767979520,"b""The birthday boy and his lamb. The lamb's name is Balki. Come out to the Volstead tomorrow for a taste. #ouimybuddy http://t.co/QhjXM968""",neutral
210944194007670784,b'#SignsYouNeedToGrowUp you still hit up the Skate Center on Friday Nights',neutral
261759471284523008,b'@giruaro silly string / silly season. love an owl story. fancy watching the football in Bethnal Green on Sunday..?',positive
230564878069399552,b'@JohnMoug come to green valley ranch Jeff Timmons wired show buddy I play guitar in it!!!!!  This Friday and Saturday in ovation room',neutral
261067856421203968,"b'I may go off the grid till 11/7. ""Christians"" keep driving me further from Christianity. Pregnancy after rape is science, not ""God\'s will.""'",negative
254886296823156737,b'Normally I prefer a spot of Rammstein on a Sunday morning - perfect for doing the ironing or a spot of aggressive furniture polishing.',positive
263695129288794113,"b""Make Sure to check out the weekly Friday's Round - Up of book signings , interviews and reviews over at the Oak... http://t.co/8lpQr3z3""",neutral
262419295122898944,"b""Love this song! One of my favorites for sure. Can't wait to see you tomorrow at The Roxy! (@YouTube http://t.co/Mf5Ws9cN)""",positive
256883458352242688,"b""Interesting: Sacha Baron Cohen to play  Freddie Mercury in the latter's biopic http://t.co/9cuku4s8""",positive
189298053746925568,"b'#OnThisDay 2005 Prince Charles married Camilla Parker Bowles.  ""Well, there were three of us in this marriage, so it was a bit crowded""'",neutral
258429920953397249,"b""Looks like I'm going to sit at Richwood with my brother tomorrow.!""",neutral
196322581098401793,b'Eurovision 2012 party in Washington DC on May 26 with live stream from Eurosong Contest http://t.co/EtJK4P9e #Eurovision',neutral
261482436800675840,b'BCA voter education guide for November 6. Endorsed candidates &amp; information on the constitutional amendments http://t.co/7Icvvd4N',neutral
216190812378238976,"b""@kerrycupcake You off to Cork ? have lots of fun &amp; safe trip, you've done a lot since your 1st meet at Eurosong haha""",positive
259610495894552576,"b'Save the night, save the day. Save the love, come what may. Love is worth everything we pay. #tebakLagu #duet #barat *clue, OST.nya Zorro*'",positive
264100761426870273,"b'Be sure to attend the GCS Career Exploration Fair on November 15th, from 4-7PM, at the Greensboro Coliseum Special... http://t.co/G3BU23Fs'",neutral
257513379344834562,"b""Who's next then? The Togo team of Emmanuel Adebayor (TOT), that's who. 1-1 away from 1st leg. 0-0 after 30 mins of the 2nd.""",neutral
263696790065401856,"b'Today I came to the world of television, who knows, but may be very soon I will be interviewing Big Time Rush? I wish this all my soul! &lt;3'",positive
256145127381291008,b'Congrats @JimmyDykesLive on your new contract. Can believe this is you 18th season at ESPN. Time flies. Always delighted to see you at Rupp.',positive
263749709812879361,"b'Considering the size of our squad these days, we could have done without extra time ahead of another trip to Tayside on Saturday. #hmfc'",neutral
201347214377881600,b'FM Preview: West Bromwich Albion v Arsenal 13 May 2012 - FootyMad attempt to assist you with their form guide as Wes... http://t.co/9rcpFyO0',neutral
263849975614689282,b'Will @CourtneySager3 @Aubskidoodle @heath0123 @Major_Peter or any other SES grads be at the FHSU vs. KSU WBB game tomorrow?! #comeseeme :)',positive
210813049102282753,"b""@RavensburgerPC: Enter our competition to win a London Children's Map Puzzle just follow and RT.Closes tomorrow @4pm.  http://t.co/lD5hFvUn""",neutral
263352502102159360,b'An exciting day tomorrow @punchestownrace Oscars Well making his chase debut and Operating first time out over hurdles!! #fingerscrossed',positive
264182542364725248,b'FB: Jakes keeps it on 2nd down and sets up a 3rd and 3 for WKU. Ball at MTSU 46',neutral
262391285401399296,b'@jrmahathir cakap je. Can we do it on tuesday ? Im in melaka. I really want to be in the picture... Please. *U may copy and paste this*',positive
215392455879700481,b'@philtufnell can we get a RT: Big North London Derby tonight Cockspur Rum T20 Cup 2nd round @HornseyClub vs Highgate CC 6.30 start @ Hornsey',neutral
192344509517012992,"b""Starkville, MS! Coming at you tomorrow night to rage at Ricks Cafe and we've got a pair of tickets to give away.... http://t.co/dHF4emkZ""",neutral
262130903004884992,b'October 27 1962: U2 aircraft strays over Siberia. USAF interceptors sent to protect armed with nuclear warheads #Cuba1962',neutral
261570451241836544,b'@swannydmp Did you tell Rio in the weeks before Rudd was knifed there would be no mining tax introduced in the May 10 budget?',neutral
264174115320123392,"b""Sooo.. What you're telling me is that no one is down to get drunk as shit for the Cypress game tomorrow and talk shit to the cypress kids?""",negative
209658021469630464,"b'TOMORROW Venus will eclipse in front of the Sun, an important cosmic event that will prepare humanity for the... http://t.co/7EqNqbfp'",positive
209604291508436992,"b""Tomorrow Venus crosses the sun and there's lots more going on much closer to North Branford and Northford, too. http://t.co/Qf64DwjV""",neutral
244633721108578305,"b'There is still time to register for ""Happiest Baby on the Block""!  Come have brunch tomorrow morning, learn how... http://t.co/K2eziHlx'",neutral
210728919836528640,b'Cloud Computing: WHIPTAIL Talks Big Data &amp; the Speed of Life at Cloud Expo - Soa Wolrd: The 10th... http://t.co/sYdr66M0 #bigdata #cloud',neutral
262488876524920832,"b'Mark the dates: Miss Earth 2012 coronation night Nov 24, Sat, LIVE on Starworld, 8PM. Free-TV broadcast on Sun, Nov 25, 10AM on ABS-CBN.'",neutral
262488901917212672,"b'Gold and Diamond are never at the periphery, we really need to dig deeper into Christianity....Phil. 3:10-18,Rom. 12:1-3..... Happy Sunday.'",neutral
243825919536553984,b'Lowering the Bar may have found the first recusal motion to cite Girl Scout Cookies. http://t.co/ZmQwuuXM Thin Mints are criminally good.',positive
262978454096580609,b'Pottstown and Pottsgrove School Districts CLOSED on Tuesday due to the hurricane.',neutral
258761772306157569,b'@ATT today issued a statement once it learned that Sprint may take a controlling interest in Clearwire in order (cont) http://t.co/tGfO9kgp',neutral
259027247946661889,"b'Working in the Bi Nam exhibition again tomorrow and photographing the new exhibition at Turner House in the eve, excited!'",positive
252045110517309443,b'Where could the Il Divo guys be performing tomorrow night? Tell us where you think they are',neutral
262240957544660992,b'We get Garner 1st round. Got to beat the beat to be the best!! @ADHS_Football #ADN',positive
256571600353239040,b'Grappling with corruption and business in Brazil: The World Bank is sponsoring a  panel discussion on October 17... http://t.co/SwDRWHy9',neutral
164827944089419777,b'#SkateNight Tonight 8pm Stardust Skate Center FREE b4 9:30pm Hosted by #SAAB its always fun when you rolling!!! haha x1',positive
264127839325024256,"b""@MattsJustLookin Derby's in May my marathon can happen anytime of the year lol""",neutral
264106557392973824,"b""@funfunfunfest is coming up this weekend!! We're super excited! Playing the Blue Stage on Sat night right before A$AP Rocky!""",positive
263831767021125632,b'@AllCourtSport Hey friend. I stopped by last Saturday.  Will be in Huntsville this weekend checking on family. Catch you next time.',neutral
255371466391044096,"b'Jets selection of Wesley Walker (2nd round 1977 draft), without knowing he was LEGALLY BLIND in left eye, led to creation of NFL combine.'",neutral
194634971951017985,"b'UPDATE: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm!\n--\nadminKIM'",neutral
256665577408581632,b'Last day of our MAX conference here at Twickers with Mark and Eric up presenting the Roadmap after an awesome 1st day yesterday #MAXCC',positive
256472592721014784,b'I hope that Rammstein gets played on the wedding dancefloor tomorrow. That would mean 4 of my teenage booze mates will have had it',positive
264047921396330496,"b""Congrats to Trey Haley, Shawn Armstrong (@SArmstrong90), and Alex Monsalve for being named to the AFL's Rising Stars team. Game is Sat @ 8pm""",positive
232544244726919169,b'@richwilson26 Randall Bailey is due to defend the title against Devon Alexander in Texas on September 22.',neutral
230160970914336769,"b""l!! where is terrance he need  to cme back to the bluff should've stayed with him wednesday instead of going to turner house!! :))""",neutral
264250009871081472,b'Photo: scinerds: Sharpening up Jupiter Amazing image of Jupiter taken in infrared light on the night of Aug.... http://t.co/dI7R4TNK',neutral
259482001114034176,"b""But ohhhh come December 6th I'm smokin to the whole kush x oj nd Taylor allderdice just like old days""",neutral
259824485132300290,b'Just watched The Lorax for the 20TH TIME!! #ihavenoregrets #OOC',neutral
264130758522839040,"b""Going to Olive Garden with my family! So happy it's my 15th Birthday!""",positive
263776197081722880,b'Going ice skating Friday with thalia jack helemma and jazmin maybe giancarlo yaaaaa...',neutral
264132071616806912,b'Arrived in Llandudno to attend the 3rd conference in 3 weeks.  My little car can almost drive itself here.  South to North #noshortcuts',neutral
255782672662671360,b'PHOTOS: Rock Of Ages kicks off the 7th Season at the Adrienne Arsht Center @arshtcenter http://t.co/btD3cATy',neutral
264249140211499008,b'May have a man crush on Ace! Like how is someone just naturally tht sweet!  \n\n#HeHasFourBrot @ Laurel Tavern http://t.co/48FnU3Mz',positive
258551120295772160,b'Sprint may not want to buy Clearwire after all http://t.co/KgmfEuXr #news #benefits #bloomberg #clearwire #future',neutral
259105973292130309,b'iknowushould2 will be at the Tom Joyner Health Festival @ the Liacouras Center tomorrow come out for freebies! @EStevenCollins @PhillyFIGHT',neutral
256507179018907648,b'@lauryn_kennedy #idowhatican but tomorrow is just a quickish trip. The real shopping day with be at rosedale. #wewillmakeadate',neutral
254699577515593728,"b""Just saw Won't Back Down the 2nd time! Wow! Viola Davis and Maggie Gyllenhaal are PHENOMENAL! Even better the 2nd time! Amazing cast too!!!""",positive
253732795439005696,"b'Practicing with Marana tomorrow, should be interesting, black pack all the way!'",positive
264226292143095808,b'I have an issue driving slow. So im gonna try to make it from AZ to LV in 3 hrs. Tomorrow.',neutral
247773299839496193,b'Thanks for advising! RT@EllenBoBellen 1st formal chapter of the yr went well. Excited to be advising Beta Chi chp at University of Denver',positive
231554887937310720,b'Are there any Aussie Directioners from Canberra?? going there on the 12th of September would love to meet some More Aussie Directioners &lt;3',positive
263061043666878464,"b'Liverpool Football Club roll out the Red Carpet for the RNLI. Nov 30th. Joe Longthorne, Asa Murphy. Tickets 32.50. Send MSG for tickets.'",neutral
227281688227635201,b'#house #music #FB Jason Vernau Live @ SET Nightclub Miami February 25th 2012: Jason Vernau is back with some swe... http://t.co/Q82NnU6E',neutral
256513469971566592,b'@KrisWhittle may get a wider training gig somewhere. Hard to play Super Rugby when you weigh 47kgs though',neutral
229462324522655744,"b""How are @PAFC going to get 20,000+ to Adelaide Oval when they can't even get 15,000 to AAMI on a Sunday afternoon? Crowd = Concerning. #AFL""",neutral
243206953835323392,b'Looking forward to facing Ms. Allysin Kay this Saturday in Petrolia!! http://t.co/Z6CBqYp1  come check it out!',positive
263995165365116930,"b""I love Thursdays....Grey's Anatomy....One day closer to Friday.....and No driving to Huntsville.""",positive
213414493101891584,b'going to jungle island tomorrow',neutral
253021846084136960,"b""Here's all you need to know about upcoming #lebronX drops http://t.co/yZI3i4Yh. Thursday marks two launches Blue Diamond &amp; Jade. #teamlebron""",neutral
259468338009370624,"b'With that score, Farmerville is now up 27-6 over Richwood with the 3rd Qtr winding down.'",neutral
243560171945750528,"b'i miss my bestfriend,Octaveia, my cousin ,April .. my bestie,Kaliyah, Tricey, Dasia,Mikia,&amp; the other people i miss with at Richwood !!'",negative
263716508713234434,"b""If your in Huntsville that Halloween discount is valid in person jus hit me up &amp; you'll get it tomorrow""",positive
264213831314714624,"b""@Lauren_Cranford I walked out and had trina d/c her....I'll have to fill u in Saturday....I wrote a full pg progress note about it""",neutral
253188273017597952,b'Come on out this Saturday and support us in the Semi-Finals round of the Battle of the EFFN Rock II Concert... http://t.co/wyl761wY',positive
249822670726766593,"b'@jessicaeven alright, ill go to ticketek tomorrow and sus it for you :)'",positive
257979710800273408,"b'Friday, October 19th - Talib Kweli: Idle Warship with Res at the Adrienne Arsht Center!  http://t.co/LJ94Bofa'",neutral
260084346038390784,"b""I am squeeing at the latest BioShock Infinite trailer, it may usurp the original's place in my top 5 games ever. @IGLevine is a genius.""",positive
195768165089820672,b'FM Preview: West Ham United v Hull City 28 Apr 2012: FootyMad attempt to assist you with their form guide as Wes... http://t.co/KLS6srq9',neutral
261339328792391681,b'@The_Riches we just confirmed Nipsey Hussle Dec. 29th @tremontMusic Hall tix on sale Friday!',neutral
260807368214986752,b'@DanicaPatrick  I just ran a marathon on Sunday with my hair bright pink for BCA!\n#BecauseICare',neutral
178072657609232384,b'Nicki Minaj Kissing Lil Wayne! Caught Red Handed at the NBA All-Star Game (Exclusive Photos/Video) http://t.co/NuRX33dx',neutral
259289642669592577,"b'MetroPCS launches the Galaxy S III on October 22, price is $499: Good news for MetroPCS cust... http://t.co/jR5U314Q more after redirect'",positive
264180373813067776,b'FB: Three runs do the trick for MTSU and they are out to their own 33-yard line. 1st and 10',neutral
263388362063351809,b'Im cuming back to Natchitoches Friday just to Vote',neutral
261142891299229697,b'Rafeef Ziadah is joining us at the Rich Mix alongside Mark Gonzales this Monday! http://t.co/ep9Q9pcM',neutral
255546265419542528,"b""Sitting in the sun reading Keith Richards 'Life'. The man has some stories! #rollingstones http://t.co/jES5HwQC""",neutral
264108313841659904,"b'I had to march to get MLK day as a recognized holiday in Greenville, mind you I 16yrs old when I did it!'",neutral
260140454220296192,"b'@rob strong @charcyb Anyone thinking of going to Chesterfield next Saturday, Edgar Davids v Luis Boa-Morte!? @Patriciacross &amp; I may be there'",neutral
261075568244703233,"b""We're excited about our CineMonkeys session before the Lorax next Wed 31st - perfect half term entertainment! CM @ 12.30pm, Lorax at 1.30pm""",positive
253398572618375168,"b'Il Divo - Somewhere I am going to see them in Dubai Friday ,,love ,adore them  http://t.co/2tCCipOi'",positive
262018168585854976,b'@MsJoseline @hitmansteviej Yall shld came down for #GHOE n Greensboro NC #NCATSU. Its still going down tomorrow nite. Fuk w us.',neutral
255166704290770944,b'The World Bank cut its economic growth forecasts for the East Asia and Pacific region on Monday and said there was a risk the slowdow...',negative
263606419457208320,"b""Blimey! We have a STAR guest on the Radio Horton 'Knowing Your Businesses' show tomorrow at 10am. Marleeeene! http://t.co/gaKhUPiX""",neutral
251518876863574016,"b""Who's going to the game tomorrow at flowing wells high school? (: Marana v.s fw (: #homecoming""",neutral
263786247074496512,b'Watching Freaky Friday again with Danica. #HernewFavoriteMovie Think 5 is too young to explain how good Lindsey Lohan had it before drugs?',positive
264218217562660864,b'Glad Martin showed up though. Hopefully it will work out in the long run. Get out there tomorrow night! #ThunderUp',positive
264220843326988289,b'I hate ASAP on Friday !!!! Why I have BUSY always in the end of week :(',negative
240513665525248001,"b""Mushu at The Hurricane wearing Tressa's rockstar bday foam guitar after our show last Saturday. We killed it http://t.co/hS178hfp""",positive
257049751772614657,"b""Rick Stein really is incredibly dull. Bring back kids' Saturday morning telly please. You know, with pop groups and stuff #sarurdaykitchen""",negative
264208953129447424,"b'haha , am not going to volleyball tomorrow morning . #NeedMySleep'",neutral
228594757667020800,"b""Hey LA music folks. You going to #HardSummer Aug 4&amp;5 #LosAngeles' Most Significant Music Festival. Go Destructo! http://t.co/cPfpESc5""",positive
264169896861134848,"b""Our coverage of Garner vs. Athens Drive beings tomorrow night at 6:30 on http://t.co/dBRkPMZV &amp; @tunein. Hope you'll join us!""",neutral
264221354952380416,b'@TGood52 ima hit u up tomorrow.  Aye i still laugh at that ufc beer pong from u had in the garage at AZ lollll',neutral
245933879402307584,b'Performing tomorrow at the Harold Washington Cultural Center with @Smitty_LP come support the team http://t.co/9YEGfKrz',positive
257098274408906752,"b""But then I don't get why EP kings are gonna play Super Rugby but they still playing kwi 1st Div.. Crusaders aint no Puma's just so they know""",negative
258302693523722240,b'#rtesoccer Robbie Keane saying he always knew Germany was going to finish 1st in the group!!! #winningmentality #coybig',positive
262264391343411200,b'http://t.co/fxEHWuKG george harrison here comes the sun original',neutral
261729915395792896,b'[INFO] EXO-M will fly to Nanjing tomorrow to attend Yangtze River Music Festival on the 28th (along with Super... http://t.co/hGsQyP8L',neutral
258911344953286656,b'Show up at our 2nd shop and dan is listening to Rammstein...today is going to rule #du #duhast #duhastmich',positive
255706919187136512,"b""Do you own a business in Bolder? Then you may want to participate in this pilot energy program that's part of a... http://t.co/rPSxzfcH""",neutral
264222748824449024,"b""@Tristan_jet @iidontrespectit Martin isn't a leader for the 2nd unit like harden. Your guys bench is done plus Westbrook is a ball hog""",negative
264132230627074048,"b'@jenmorrisonlive Oh, are we gonna have any August &amp; Emma scene on ""Tallahassee""? Just a yes or no and I\'ll be happy (happier if it\'s a yes)!'",positive
213795499571019776,"b'Tonights Friday Family Movie Night is Journey 2, the Mysterious Island! Looks promising!'",positive
253544117030760450,b'continued : Emmanuel Adebayor has not travelled with the squad for our Europa League away tie in Greece tomorrow evening.',neutral
256191730179772416,"b""Derrick Williams and @gregstiemsma check in to tonight's game. Budinger with a long 2! #Twolves up 20-17 with seconds left in the 1st.""",neutral
261578117758476288,"b""Is that lady in the 1st scene of WANDERLUST w/ Jennifer Aniston &amp; Paul Rudd the lady from Mel's Diner? If so, I am so happy to see her.""",positive
263760249989779456,b'Big day tomorrow! RVC WBB get their National Championship rings and an exciting new era of MBB begins! Good luck @CoachDoty and Coach Opat!',positive
261265435918491648,b'#Pistons struggle in 1st.  Trail Minny 27-10 at end of 1 in Winnipeg.  Det 3/17 FG with 6 turnovers.  Derrick Williams 12 pts for Minn.',neutral
261633119080288259,b'So its supposed to be in the 30s Sat night in Natchitoches!! @DeezyBaby504 @Smcclain11 better be lucky I love them!! #missyallboyz #itscold',positive
262284984528809984,b'The big day is TOMORROW! Mau XTERRA World Championships at the Ritz Carlton at 9:30AM! http://t.co/O0KY5kaz',neutral
250339815772536832,"b""Oh great, weather warning for Tayside and I'm going to Dundee tomorrow.  Hope I don't get stranded up there #help""",positive
241394053554528256,"b'Last licks for the #RedSox, coming up in the top of the 9th. ""Volare"" by the Gipsy Kings means it\'s Frieri time.'",neutral
261052426700869633,"b""Tune in tomorrow for a brand new KENA PLUCK!!!! This one is good! Also, Michelle Chong brings 'Almost Famous' to the OSCARS!!!!!!!!!!!!!!!!!""",positive
261545591912402944,"b""@King24George I'm excited to get my Paul George jersey signed by you Sunday at the fan jam!""",positive
257768291622346752,b'-Australia Test and ODI captain Michael Clarke at the launch of the international season in Sydney on Monday  http://t.co/2CnmqkP4',neutral
222139049480175617,"b'Watching ""Good Deeds"" for the 1st time &amp; I\'m here all emotional &amp; crap. Smh'",negative
263139182640238592,b'@tabor36 @longballgirl @LB_AZ thinking about watching the AFL Rising Stars game Sat.  Anyone know if they have posted the rosters yet? #AZFL',neutral
258494820274827265,b'Going to watch Connor run the 4x100m relay in State Athletics Championships at Olympic Park tomorrow. Wishing him luck!! #runforrestrun',positive
264145358857310208,b'@SouthwoodEllie @louisechall Love first Friday of the month! Is this your last arraignment day Lou? Newsworthy list to finish with if so!',positive
256812347878948864,"b""I like who I am now. Other people may not. I'm comfortable. I feel freer now. I don't want growing older to matter to me. - Meryl Streep""",positive
263786264405364736,b'Is Paul George gonna take the T-Mac step in his 3rd year? Hope so',positive
263514189149122561,b'@belluvaz on the 4th before u balik Melaka can meet kejap ah? :)',neutral
261406186908299264,"b'@RonanJones95 i may be going to see England vs Aus at Twickers, #oooosh'",neutral
234535951009972225,"b'Explore the work of Jeff Carter - a writer, photographer, chronicler of life in the bush. Coming up on Artscape, Aug 14 http://t.co/Vrk9sUk2'",neutral
255649019634794497,"b""It's this Thursday night!  B95's 11th annual Hold 'em For Hope Texas Hold 'em Poker tourney at the Eagles Club in... http://t.co/AqoeaKt7""",neutral
264220001840553986,b'Nov 10th Lady Urban(E) aka Ace will be having mixtape release party at the Medowlark...Rt Rt',neutral
262233666405691392,"b'The 2012 Wine &amp; Roses fundraiser is tonight Saturday, Oct 27th! The Pinery at Black Forest will be the setting of... http://t.co/jU0pgoQB'",neutral
263928681599213569,b'Looking forward to inspiring the makeup artists of tomorrow with my Red Carpet workshop at @makeupsfx in Liverpool as guest lecturer',positive
257425054353195009,b'1D have a surprise for Aussie Directioners with whispers they may return to the Australian Xfactor! http://t.co/WSuHZyGf (via @Navigating1D)',positive
263854030353203201,b'The last two guys fighting for the immunity idol on Survivor were Jeff &amp; Carter &amp; the 1st thing I think of was Jeff Carter from the LA Kings',neutral
263368431582195712,"b""Can't wait to see @CherLloyd at the House of Blues September 18th! #Stoked""",positive
259075271993462784,"b""guys the Trayvon Martin case doesn't start til JUNE 10,TWENTY THIRTEEN!!!\n#STEEP #GRADUATION""",neutral
255965656061726720,b'Redbacks collapse against Tigers: Ricky Ponting and Luke Butterworth made Wednesday a tough day at the office for... http://t.co/gvPaacG5',neutral
262628723663192065,"b""@Becker_Boris It's almost 2 am in BKK but I can't sleep after the game. It isn't the 1st time we lost cuz of ref.""",negative
173490145813733376,"b'HuffingtonPost: Tomorrow Venus, Jupiter, and the moon will align for a brilliant night show http://t.co/xUMwfSzH'",positive
254979012210864129,b'2nd successive #WT20 winner against #Pakistan in the Semi-Finals has lost the Final',neutral
257202074272530434,"b""Which dj on the Star-lite line up is the host of BBC 1xtra's Tuesday night UKG show \na) Rampage....b) Jamie Duggan...c) Cameo""",neutral
255379961223974912,"b""Actors have the Academy Awards, Recording Artists have the Grammys, and now..DJ's have the GSA's!! - NOMINEES ANNOUNCED TOMORROW 10/9""",neutral
179424195166470144,"b'@sharmaro84 Sharon, Hi, you may be interested in this ----&gt; Jeff Timmons on Paul And Matty Show http://t.co/2bDUsbU0'",positive
264209817604866048,"b""I'm gonna just don it during school tomorrow. Math in TOK, History in Math and Bio, and Spanish during lunch. Yup that sounds about right.""",positive
250273167896092672,b'Anyone wanting Roger Sanchez tickets for v-club on the 19th of october get in touch i have coach and entry... http://t.co/wDyLdwgR',neutral
264121711484612608,b'@LouRoberg hey Lou I got a good deal on a bunker I can sell you on Nov 7th  #rightwingparanoia',positive
258963606132105217,"b'""@gabrielmaturan5: Catch me on Sarah G Live this sunday!! Hehe Ingat guys! Goodnight! Love you!! :****""'",positive
231826703889096704,"b""Oneil's Barber &amp; Beauty will be open Monday @ 10am and not closing to the last person leave!  #WeGrind""",positive
238832234747023361,"b""My friend Bailey is going to Allstar's show tomorrow.......""",neutral
249004311764406272,b'Western Force kicks off new Super Rugby season on the road - Herald Sun http://t.co/RD6If1yI #Melbourne #News',neutral
230798210409586688,"b'#GRASS/WOODS_FIRE - (Lawrence County) Bridgeport Fire dispatched to the 6th Curve into Petrolia (trust me, if you... http://t.co/OzPPvxap'",neutral
262110966496497664,b'Brrrr that was a shock this am! +2C windy so feels chilly but some sun :) We are colder than Siberia so the tabs... http://t.co/av4kWLrx',negative
262941949521182722,"b""@remittancegirl What *I'd* like would be for you to do one of those cooking segments on Saturday Kitchen.  That looked marvellous. @maydeva""",positive
264248063332331520,"b""I'm totally going to ace the SAT!! #justkidding #iwish""",positive
262865592879550464,"b""We're excited for Thursday's gadget equivalent to the Oscars - the Stuff Awards. See which gizmos made the shortlist...\nhttp://t.co/BArjKODi""",positive
263276124539326464,"b""http://t.co/tpj4cWlx: Jarred Cosart talks about pitching in AFL's Rising Stars Game...and coming to Houston on Friday http://t.co/1FXmC2F5""",neutral
249083580666499072,"b'On this night of fine footy finals for the NRL &amp; AFL, may I take a moment to say the first round of Super rugby is only 148 sleeps away :)'",positive
257969799311785984,b'For a freebie on Sunday the Limelight Night @ Rich Mix from 7pm showing free horror films - get on the guest list here: http://t.co/xnppSp6j',neutral
245234086522806272,b'Allstar game weekend in Texas for the 21st bday.....oh yea',neutral
258611505292013568,"b""TOM+LORENZO talk about the girls at ELLE's Women in Hollywood Celebration! Check out Viola Davis in RAOUL! http://t.co/S9fUYbab""",neutral
258365739273166848,"b'@thewhitedevil42 @tpbadam Umm... They have these two players, you may never have heard of them, named Sidney Crosby and Evgeni Malkin?'",neutral
